id,month,date_of_week,year,hour,police_division,fatalities,injury_collision,fail_to_remain_collision,property_damage_collision,automobile,motorcycle,passenger,bicycle,pedestrian
391,January,Friday,2014,7,D13,0,1,0,0,1,0,0,NO,1
392,January,Friday,2014,7,D33,0,1,0,0,1,0,0,NO,0
393,January,Friday,2014,6,D51,0,0,0,1,1,0,0,NO,0
394,January,Friday,2014,6,D55,0,0,0,1,1,0,0,NO,0
395,January,Friday,2014,10,NSA,0,0,0,1,1,0,0,NO,0
396,January,Friday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
397,January,Friday,2014,18,D32,0,0,0,1,1,0,0,NO,0
398,January,Friday,2014,22,D42,0,0,0,1,1,0,0,NO,0
399,January,Friday,2014,13,D32,0,0,0,1,1,0,0,NO,0
400,January,Friday,2014,5,D51,0,1,1,0,1,0,0,NO,0
401,January,Friday,2014,6,NSA,0,0,0,1,1,0,0,NO,0
402,January,Friday,2014,19,D55,0,0,1,0,1,0,0,NO,0
403,January,Friday,2014,9,D32,0,0,0,1,1,0,0,NO,0
404,January,Friday,2014,6,NSA,0,1,0,0,1,0,1,NO,0
405,January,Friday,2014,6,NSA,0,0,0,1,1,0,0,NO,0
406,January,Friday,2014,7,NSA,0,0,0,1,1,0,0,NO,0
407,January,Friday,2014,18,D53,0,0,0,1,1,0,0,NO,0
408,January,Friday,2014,6,NSA,0,0,0,1,1,0,0,NO,0
409,January,Friday,2014,7,NSA,0,0,0,1,1,0,0,NO,0
410,January,Friday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
412,January,Friday,2014,7,NSA,0,0,0,1,1,0,0,NO,0
413,January,Friday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
414,January,Friday,2014,17,D32,0,1,0,0,1,0,0,NO,0
415,January,Friday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
416,January,Friday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
417,January,Friday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
418,January,Friday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
419,January,Friday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
420,January,Friday,2014,6,NSA,0,0,0,1,1,0,0,NO,0
421,January,Friday,2014,9,NSA,0,0,1,0,1,0,0,NO,0
422,January,Friday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
423,January,Friday,2014,8,NSA,0,1,0,0,1,0,1,NO,0
424,January,Friday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
425,January,Friday,2014,14,D32,0,0,1,0,1,0,0,NO,0
426,January,Friday,2014,5,NSA,0,0,0,1,1,0,0,NO,0
427,January,Friday,2014,10,NSA,0,0,0,1,1,0,0,NO,0
428,January,Friday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
429,January,Friday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
430,January,Friday,2014,15,D42,0,0,0,1,1,0,0,NO,0
431,January,Friday,2014,21,D51,0,0,0,1,1,0,0,NO,0
432,January,Friday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
433,January,Friday,2014,19,D42,0,0,0,1,1,0,0,NO,0
434,January,Friday,2014,8,D42,0,0,0,1,1,0,0,NO,0
435,January,Friday,2014,17,D55,0,0,1,0,1,0,0,NO,0
436,January,Friday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
437,January,Friday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
438,January,Friday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
439,January,Friday,2014,17,D31,0,0,0,1,1,0,0,NO,0
440,January,Friday,2014,18,D53,0,0,0,1,1,0,0,NO,0
441,January,Friday,2014,10,NSA,0,0,0,1,1,0,0,NO,0
442,January,Friday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
443,January,Friday,2014,11,D11,0,0,0,1,1,0,0,NO,0
444,January,Friday,2014,20,D51,0,0,0,1,1,0,0,NO,0
445,January,Friday,2014,18,D31,0,0,1,0,1,0,0,NO,0
446,January,Friday,2014,11,NSA,0,0,0,1,1,0,0,NO,0
447,January,Friday,2014,16,D32,0,0,0,1,1,0,0,NO,0
448,January,Friday,2014,14,D53,0,0,0,1,1,0,0,NO,0
449,January,Friday,2014,13,D23,0,0,0,1,1,0,0,NO,0
450,January,Friday,2014,13,D13,0,0,0,1,1,0,0,NO,0
451,January,Friday,2014,18,D12,0,0,0,1,1,0,0,NO,0
452,January,Friday,2014,16,D32,0,0,0,1,1,0,0,NO,0
453,January,Friday,2014,16,D43,0,0,0,1,1,0,0,NO,0
454,January,Friday,2014,19,D42,0,0,0,1,1,0,0,NO,0
455,January,Friday,2014,14,D13,0,0,0,1,1,0,0,NO,0
456,January,Friday,2014,18,D41,0,0,1,0,1,0,0,NO,0
457,January,Friday,2014,16,D33,0,0,0,1,1,0,0,NO,0
458,January,Friday,2014,11,NSA,0,0,0,1,1,0,0,NO,0
459,January,Friday,2014,16,D32,0,1,0,0,1,0,0,NO,0
460,January,Friday,2014,18,D33,0,0,1,0,1,0,0,NO,0
461,January,Friday,2014,16,D55,0,0,1,0,1,0,0,NO,0
462,January,Friday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
464,January,Friday,2014,14,D22,0,0,0,1,1,0,0,NO,0
465,January,Friday,2014,23,D23,0,0,0,1,1,0,0,NO,0
466,January,Friday,2014,17,D42,0,0,0,1,1,0,0,NO,0
467,January,Friday,2014,11,D33,0,0,1,0,1,0,0,NO,0
468,January,Friday,2014,13,D53,0,0,1,0,1,0,0,NO,0
469,January,Friday,2014,10,NSA,0,0,0,1,1,0,0,NO,0
470,January,Friday,2014,16,D32,0,0,0,1,1,0,0,NO,0
471,January,Friday,2014,12,D41,0,0,0,1,1,0,0,NO,0
472,January,Friday,2014,19,D32,0,0,0,1,1,0,0,NO,0
473,January,Friday,2014,9,D33,0,0,0,1,1,0,0,NO,0
474,January,Friday,2014,15,D43,0,0,1,0,1,0,0,NO,0
475,January,Friday,2014,7,D33,0,0,0,1,1,0,0,NO,0
476,January,Friday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
477,January,Friday,2014,14,D31,0,0,0,1,1,0,0,NO,0
478,January,Friday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
479,January,Friday,2014,15,D22,0,1,0,0,1,0,1,NO,0
480,January,Friday,2014,17,D41,0,0,0,1,1,0,0,NO,0
481,January,Friday,2014,11,D51,0,0,1,0,1,0,0,NO,0
482,January,Friday,2014,22,D33,0,0,0,1,1,0,0,NO,0
483,January,Friday,2014,17,D33,0,0,0,1,1,0,0,NO,0
484,January,Friday,2014,19,D13,0,0,0,1,1,0,0,NO,0
485,January,Friday,2014,12,NSA,0,0,0,1,1,0,0,NO,0
486,January,Friday,2014,16,D53,0,0,0,1,1,0,0,NO,0
487,January,Friday,2014,20,D22,0,0,1,0,1,0,0,NO,0
488,January,Friday,2014,13,NSA,0,0,1,0,1,0,0,NO,0
489,January,Friday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
490,January,Friday,2014,15,D32,0,0,1,0,1,0,0,NO,0
491,January,Friday,2014,20,D43,0,0,0,1,1,0,0,NO,0
492,January,Friday,2014,8,D22,0,0,0,1,1,0,0,NO,0
493,January,Friday,2014,12,NSA,0,0,0,1,1,0,0,NO,0
494,January,Friday,2014,19,D33,0,0,0,1,1,0,0,NO,0
495,January,Friday,2014,7,NSA,0,0,0,1,1,0,0,NO,0
496,January,Friday,2014,18,D33,0,0,0,1,1,0,0,NO,0
497,January,Friday,2014,9,D33,0,0,0,1,1,0,0,NO,0
498,January,Friday,2014,14,D42,0,0,0,1,1,0,0,NO,0
499,January,Friday,2014,18,D33,0,0,0,1,1,0,0,NO,0
500,January,Friday,2014,11,D52,0,0,0,1,1,0,0,NO,0
501,January,Friday,2014,14,NSA,0,0,0,1,1,0,0,NO,0
502,January,Friday,2014,19,D42,0,0,0,1,1,0,0,NO,0
503,January,Friday,2014,14,NSA,0,0,0,1,1,0,0,NO,0
504,January,Friday,2014,18,D52,0,0,0,1,1,0,0,NO,0
505,January,Friday,2014,7,D11,0,0,0,1,1,0,0,NO,0
506,January,Friday,2014,2,D42,0,0,1,0,1,0,0,NO,0
507,January,Friday,2014,17,D13,0,0,0,1,1,0,0,NO,0
508,January,Friday,2014,10,D13,0,0,0,1,1,0,0,NO,0
509,January,Friday,2014,8,D22,0,0,0,1,1,0,0,NO,0
510,January,Friday,2014,10,D23,0,0,0,1,1,0,0,NO,0
511,January,Friday,2014,12,D51,0,0,0,1,1,0,0,NO,0
512,January,Friday,2014,10,D33,0,0,0,1,1,0,0,NO,0
513,January,Friday,2014,12,D12,0,0,0,1,1,0,0,NO,0
514,January,Friday,2014,14,D43,0,0,1,0,1,0,0,NO,0
515,January,Friday,2014,14,D42,0,0,0,1,1,0,0,NO,0
516,January,Friday,2014,11,D32,0,0,0,1,1,0,0,NO,0
517,January,Friday,2014,17,NSA,0,1,0,0,1,0,0,NO,0
518,January,Friday,2014,10,D52,0,0,1,0,1,0,0,NO,0
519,January,Friday,2014,14,D41,0,0,0,1,1,0,0,NO,0
520,January,Friday,2014,13,D42,0,0,0,1,1,0,0,NO,0
522,January,Friday,2014,13,NSA,0,0,0,1,1,0,0,NO,0
523,January,Friday,2014,14,D43,0,0,0,1,1,0,0,NO,0
524,January,Friday,2014,17,NSA,0,0,0,1,1,0,0,NO,0
525,January,Friday,2014,15,D13,0,0,0,1,1,0,0,NO,0
526,January,Friday,2014,13,D13,0,0,0,1,1,0,0,NO,0
527,January,Friday,2014,14,D42,0,0,0,1,1,0,0,NO,0
528,January,Friday,2014,15,D43,0,0,0,1,1,0,0,NO,0
529,January,Friday,2014,12,D53,0,0,0,1,1,0,0,NO,0
530,January,Friday,2014,14,D42,0,0,0,1,1,0,0,NO,0
531,January,Friday,2014,15,D31,0,0,0,1,1,0,0,NO,0
532,January,Friday,2014,10,D51,0,0,0,1,1,0,0,NO,0
533,January,Friday,2014,15,NSA,0,0,0,1,1,0,0,NO,0
534,January,Friday,2014,16,NSA,0,0,0,1,1,0,0,NO,0
535,January,Friday,2014,17,NSA,0,0,0,1,1,0,0,NO,0
536,January,Friday,2014,16,D42,0,0,0,1,1,0,0,NO,0
537,January,Friday,2014,16,NSA,0,0,0,1,1,0,0,NO,0
538,January,Friday,2014,14,D22,0,0,0,1,1,0,0,NO,0
539,January,Friday,2014,15,D42,0,0,0,1,1,0,0,NO,0
540,January,Friday,2014,8,D14,0,1,0,0,1,0,1,NO,0
541,January,Friday,2014,8,D14,0,1,0,0,1,0,1,NO,0
542,January,Friday,2014,14,D23,0,0,0,1,1,0,0,NO,0
543,January,Friday,2014,14,D42,0,0,0,1,1,0,0,NO,0
544,January,Friday,2014,17,NSA,0,0,0,1,1,0,0,NO,0
545,January,Friday,2014,11,D22,0,0,1,0,1,0,0,NO,0
546,January,Friday,2014,15,D51,0,0,0,1,1,0,0,NO,0
547,January,Friday,2014,10,D55,0,0,1,0,1,0,0,NO,0
548,January,Friday,2014,16,D52,0,0,1,0,1,0,0,NO,0
549,January,Friday,2014,14,D23,0,1,0,0,1,0,0,NO,0
550,January,Friday,2014,23,D14,0,0,1,0,1,0,0,NO,0
551,January,Friday,2014,14,D43,0,0,0,1,1,0,0,NO,0
552,January,Friday,2014,15,D42,0,0,0,1,1,0,0,NO,0
553,January,Friday,2014,15,D13,0,0,1,0,1,0,0,NO,0
554,January,Friday,2014,23,D51,0,0,0,1,1,0,0,NO,0
555,January,Friday,2014,18,D42,0,0,0,1,1,0,0,NO,0
556,January,Friday,2014,22,D42,0,1,0,0,1,0,0,NO,0
557,January,Friday,2014,21,D51,0,0,1,0,1,0,0,NO,1
558,January,Friday,2014,21,D42,0,1,0,0,1,0,1,NO,0
559,January,Friday,2014,20,D41,0,1,0,0,1,0,1,NO,0
560,January,Friday,2014,20,D53,0,1,0,0,1,0,1,NO,0
561,January,Friday,2014,19,D42,0,0,0,1,1,0,1,NO,0
562,January,Friday,2014,19,D33,0,1,0,0,1,0,1,NO,0
563,January,Friday,2014,19,D41,0,0,0,1,1,0,0,NO,0
564,January,Friday,2014,16,D42,0,0,0,1,1,0,0,NO,0
565,January,Friday,2014,19,D42,0,1,0,0,1,0,1,NO,1
566,January,Friday,2014,18,D23,0,0,1,0,1,0,0,NO,0
567,January,Friday,2014,17,NSA,0,0,0,1,1,0,1,NO,0
568,January,Friday,2014,17,D23,0,0,0,1,1,0,0,NO,0
569,January,Friday,2014,18,D31,0,1,0,0,1,0,1,NO,0
570,January,Friday,2014,18,D52,0,1,0,0,1,0,0,NO,1
571,January,Friday,2014,18,D33,0,1,0,0,1,0,1,NO,0
572,January,Friday,2014,17,D42,0,0,0,1,1,0,0,NO,0
573,January,Friday,2014,17,D31,0,1,0,0,1,0,0,NO,0
574,January,Saturday,2014,22,D42,0,0,0,1,1,0,0,NO,0
575,January,Saturday,2014,0,NSA,0,0,0,1,1,0,0,NO,0
576,January,Saturday,2014,1,NSA,0,0,0,1,1,0,0,NO,0
577,January,Saturday,2014,7,NSA,0,0,0,1,1,0,0,NO,0
578,January,Saturday,2014,17,D31,0,1,0,0,1,0,1,NO,0
579,January,Saturday,2014,14,D52,0,0,0,1,1,0,0,NO,0
580,January,Saturday,2014,14,D41,0,0,0,1,0,1,0,NO,0
581,January,Saturday,2014,12,D22,0,0,0,1,1,0,0,NO,0
582,January,Saturday,2014,17,D23,0,0,1,0,1,0,0,NO,0
583,January,Saturday,2014,19,D43,0,0,1,0,1,0,0,NO,0
584,January,Saturday,2014,11,D22,0,0,0,1,1,0,0,NO,0
585,January,Saturday,2014,13,D43,0,0,1,0,1,1,0,NO,0
586,January,Saturday,2014,18,D42,0,0,1,0,1,0,0,NO,0
587,January,Saturday,2014,22,D23,0,0,0,1,1,0,0,NO,0
588,January,Saturday,2014,13,D32,0,0,1,0,1,0,0,NO,0
589,January,Saturday,2014,12,D23,0,1,0,0,1,0,1,NO,0
590,January,Saturday,2014,21,D51,0,0,0,1,1,0,0,NO,0
591,January,Saturday,2014,14,D43,0,0,0,1,1,0,1,NO,0
592,January,Saturday,2014,23,D43,0,0,1,0,1,0,0,NO,0
593,January,Saturday,2014,13,D32,0,0,0,1,1,0,0,NO,0
594,January,Saturday,2014,21,D53,0,0,1,0,1,0,0,NO,0
595,January,Saturday,2014,20,D13,0,0,1,0,1,0,0,NO,0
596,January,Saturday,2014,13,D41,0,0,0,1,1,0,0,NO,0
597,January,Saturday,2014,21,D43,0,1,0,0,1,0,0,NO,0
598,January,Saturday,2014,16,D31,0,0,0,1,1,0,0,NO,0
599,January,Saturday,2014,11,D53,0,0,1,0,1,0,0,NO,0
600,January,Saturday,2014,22,D51,0,0,0,1,1,0,0,NO,0
601,January,Saturday,2014,14,D51,0,0,0,1,1,0,0,NO,0
602,January,Saturday,2014,18,D11,0,0,0,1,1,0,0,NO,0
603,January,Saturday,2014,10,D52,0,0,0,1,1,0,0,NO,0
604,January,Saturday,2014,11,D31,0,0,1,0,1,0,0,NO,0
605,January,Saturday,2014,14,D14,0,0,1,0,1,0,0,NO,0
606,January,Saturday,2014,9,D32,0,0,0,1,1,0,0,NO,0
607,January,Saturday,2014,11,NSA,0,0,0,1,1,0,0,NO,0
608,January,Saturday,2014,9,D33,0,0,0,1,1,0,0,NO,0
609,January,Saturday,2014,13,D32,0,0,1,0,1,0,0,NO,0
610,January,Saturday,2014,18,D52,0,0,0,1,1,0,0,NO,0
611,January,Saturday,2014,18,D33,0,0,0,1,1,0,0,NO,0
612,January,Saturday,2014,16,D33,0,0,0,1,1,0,0,NO,0
613,January,Saturday,2014,19,D41,0,1,0,0,1,0,0,NO,1
614,January,Saturday,2014,21,D12,0,0,1,0,1,0,0,NO,0
615,January,Saturday,2014,23,D14,0,0,0,1,1,0,0,NO,0
616,January,Saturday,2014,22,D42,0,0,1,0,1,0,0,NO,0
617,January,Saturday,2014,22,D55,0,0,1,0,1,0,0,NO,0
618,January,Saturday,2014,20,D32,0,0,0,1,1,0,0,NO,0
619,January,Saturday,2014,19,D14,0,0,0,1,1,0,0,NO,0
620,January,Saturday,2014,18,D41,0,0,1,0,1,0,0,NO,0
621,January,Saturday,2014,18,D33,0,1,0,0,1,0,1,NO,0
622,January,Saturday,2014,18,D42,0,1,0,0,1,0,1,NO,0
623,January,Saturday,2014,18,D13,0,1,0,0,1,0,0,NO,1
624,January,Saturday,2014,18,D55,0,1,0,0,1,0,0,NO,0
625,January,Saturday,2014,17,D14,0,0,1,0,1,0,0,NO,0
626,January,Saturday,2014,17,D12,0,1,0,0,1,0,1,NO,0
627,January,Saturday,2014,13,D33,0,1,0,0,1,0,1,NO,0
628,January,Saturday,2014,14,D55,0,1,0,0,1,0,0,NO,0
629,January,Saturday,2014,11,NSA,0,0,0,1,1,0,0,NO,0
630,January,Saturday,2014,2,NSA,0,0,0,1,1,0,0,NO,0
631,January,Saturday,2014,11,NSA,0,0,0,1,1,0,0,NO,0
632,January,Saturday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
633,January,Saturday,2014,11,NSA,0,0,0,1,1,0,0,NO,0
634,January,Saturday,2014,10,NSA,0,0,0,1,1,0,0,NO,0
635,January,Saturday,2014,13,NSA,0,0,0,1,1,0,0,NO,0
637,January,Saturday,2014,10,D51,0,0,1,0,1,0,0,NO,1
638,January,Saturday,2014,14,D14,0,0,0,1,1,0,0,NO,0
639,January,Saturday,2014,14,NSA,0,0,0,1,1,0,0,NO,0
640,January,Saturday,2014,16,NSA,0,0,0,1,1,0,0,NO,0
641,January,Saturday,2014,15,NSA,0,0,0,1,1,0,0,NO,0
642,January,Saturday,2014,1,NSA,0,0,0,1,1,0,0,NO,0
643,January,Saturday,2014,13,D13,0,0,0,1,1,0,0,NO,0
644,January,Saturday,2014,15,NSA,0,0,1,0,1,0,0,NO,0
645,January,Saturday,2014,16,NSA,0,0,0,1,1,0,0,NO,0
646,January,Saturday,2014,16,NSA,0,0,0,1,1,0,0,NO,0
647,January,Saturday,2014,13,D33,0,1,0,0,1,0,1,NO,0
648,January,Saturday,2014,17,NSA,0,0,0,1,1,0,0,NO,0
649,January,Saturday,2014,15,NSA,0,0,0,1,1,0,0,NO,0
650,January,Saturday,2014,13,NSA,0,0,0,1,1,0,0,NO,0
651,January,Saturday,2014,17,NSA,0,0,0,1,1,0,0,NO,0
652,January,Saturday,2014,12,NSA,0,0,0,1,1,0,0,NO,0
653,January,Saturday,2014,13,D31,0,1,0,0,1,0,1,NO,0
654,January,Saturday,2014,16,NSA,0,0,0,1,1,0,0,NO,0
655,January,Saturday,2014,12,NSA,0,0,0,1,1,0,0,NO,0
656,January,Saturday,2014,19,NSA,0,0,0,1,1,0,0,NO,0
657,January,Saturday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
658,January,Saturday,2014,13,D33,0,1,0,0,1,0,1,NO,0
659,January,Saturday,2014,13,D41,0,1,0,0,1,0,0,NO,0
660,January,Saturday,2014,13,D43,0,1,0,0,1,0,0,NO,0
661,January,Saturday,2014,13,D23,0,1,0,0,1,0,1,NO,0
662,January,Saturday,2014,12,D42,0,1,0,0,1,0,0,NO,0
663,January,Saturday,2014,11,D32,0,1,0,0,1,0,1,NO,0
664,January,Saturday,2014,11,D31,0,1,0,0,1,0,1,NO,0
665,January,Saturday,2014,10,D33,0,0,0,1,1,0,0,NO,0
666,January,Saturday,2014,10,D14,0,0,0,1,1,0,0,NO,0
667,January,Saturday,2014,9,D23,0,0,0,1,1,0,0,NO,0
668,January,Saturday,2014,14,NSA,0,0,1,0,1,0,0,NO,0
669,January,Saturday,2014,9,D53,0,0,0,1,1,0,0,NO,0
670,January,Saturday,2014,9,D14,0,0,0,1,1,0,0,NO,0
671,January,Saturday,2014,9,D23,0,0,0,1,1,0,0,NO,0
672,January,Saturday,2014,8,D41,0,0,0,1,1,0,0,NO,0
673,January,Saturday,2014,7,D55,0,0,0,1,1,0,0,NO,0
674,January,Saturday,2014,7,D31,0,0,0,1,1,0,0,NO,0
676,January,Saturday,2014,1,D32,0,0,0,1,1,0,1,NO,0
677,January,Saturday,2014,0,D52,0,0,0,1,1,0,0,NO,0
678,January,Saturday,2014,0,D32,0,0,0,1,1,0,0,NO,0
679,January,Saturday,2014,9,D52,0,0,0,1,1,0,0,NO,0
680,January,Saturday,2014,15,NSA,0,0,0,1,1,0,0,NO,0
681,January,Saturday,2014,9,D14,0,0,0,1,1,0,0,NO,0
682,January,Saturday,2014,8,D55,0,0,0,1,1,0,0,NO,0
683,January,Saturday,2014,20,D32,0,0,0,1,1,0,0,NO,0
684,January,Saturday,2014,7,D41,0,0,0,1,1,0,0,NO,0
685,January,Saturday,2014,10,D33,0,0,0,1,1,0,0,NO,0
686,January,Saturday,2014,12,D55,0,0,0,1,1,0,0,NO,0
687,January,Saturday,2014,11,D14,0,0,0,1,1,0,0,NO,0
688,January,Saturday,2014,12,D23,0,0,0,1,1,0,0,NO,0
689,January,Saturday,2014,12,D51,0,0,1,0,1,0,0,NO,0
690,January,Saturday,2014,13,D33,0,1,0,0,1,0,0,NO,0
691,January,Saturday,2014,11,D31,0,0,0,1,1,0,0,NO,0
692,January,Saturday,2014,14,D43,0,0,0,1,1,0,0,NO,0
693,January,Saturday,2014,11,D31,0,0,0,1,1,0,0,NO,0
694,January,Saturday,2014,14,D42,0,0,1,0,1,0,0,NO,0
695,January,Saturday,2014,12,NSA,0,0,1,0,1,0,0,NO,0
696,January,Saturday,2014,13,D42,0,0,0,1,1,0,0,NO,0
697,January,Saturday,2014,13,D14,0,0,0,1,1,0,0,NO,0
698,January,Saturday,2014,14,D42,0,0,0,1,1,0,0,NO,0
699,January,Saturday,2014,15,D22,0,0,0,1,1,0,0,NO,0
700,January,Saturday,2014,14,D14,0,0,0,1,1,0,0,NO,0
701,January,Saturday,2014,11,D23,0,0,0,1,1,0,0,NO,0
702,January,Saturday,2014,14,D43,0,1,0,0,1,0,0,NO,0
703,January,Saturday,2014,11,D31,0,0,1,0,1,0,0,NO,0
704,January,Saturday,2014,15,D22,0,0,0,1,1,0,0,NO,0
705,January,Saturday,2014,23,NSA,0,0,0,1,1,0,0,NO,0
706,January,Saturday,2014,0,D23,0,0,1,0,1,0,0,NO,0
707,January,Saturday,2014,13,D41,0,0,0,1,1,0,0,NO,0
708,January,Saturday,2014,13,D51,0,0,1,0,1,0,0,NO,0
709,January,Saturday,2014,11,D55,0,1,0,0,1,0,0,NO,0
710,January,Saturday,2014,9,D42,0,0,1,0,1,0,0,NO,0
711,January,Saturday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
712,January,Saturday,2014,15,D32,0,0,0,1,1,0,0,NO,0
713,January,Saturday,2014,0,D55,0,0,0,1,1,0,0,NO,0
714,January,Saturday,2014,15,D32,0,0,0,1,1,0,0,NO,0
715,January,Saturday,2014,13,D23,0,0,0,1,1,0,0,NO,0
716,January,Saturday,2014,15,D31,0,0,0,1,1,0,0,NO,0
717,January,Saturday,2014,16,D55,0,0,0,1,1,0,0,NO,0
718,January,Saturday,2014,1,D42,0,0,1,0,1,0,0,NO,0
719,January,Saturday,2014,14,D14,0,0,0,1,1,0,0,NO,0
720,January,Saturday,2014,16,D14,0,0,0,1,1,0,0,NO,0
721,January,Saturday,2014,16,D53,0,0,0,1,1,0,0,NO,0
722,January,Saturday,2014,16,D41,0,0,0,1,1,0,0,NO,0
723,January,Saturday,2014,14,D22,0,0,0,1,1,0,0,NO,0
724,January,Saturday,2014,16,D43,0,0,0,1,1,0,0,NO,0
725,January,Saturday,2014,16,D42,0,0,0,1,1,0,0,NO,0
726,January,Saturday,2014,13,D52,0,0,1,0,1,0,0,NO,0
727,January,Saturday,2014,19,NSA,0,0,0,1,1,0,0,NO,0
728,January,Saturday,2014,16,D41,0,0,0,1,1,0,0,NO,0
729,January,Saturday,2014,17,D55,0,0,0,1,1,0,0,NO,0
730,January,Saturday,2014,13,D42,0,0,0,1,1,0,0,NO,0
731,January,Saturday,2014,16,D41,0,1,0,0,1,0,1,NO,0
732,January,Saturday,2014,18,D42,0,0,0,1,1,0,0,NO,0
733,January,Saturday,2014,20,D52,0,0,1,0,1,0,0,NO,0
734,January,Saturday,2014,14,D33,0,0,1,0,1,0,0,NO,0
735,January,Saturday,2014,19,D32,0,0,0,1,1,0,0,NO,0
736,January,Saturday,2014,19,D55,0,1,0,0,1,0,1,NO,0
737,January,Saturday,2014,20,D33,0,0,0,1,1,0,0,NO,0
738,January,Saturday,2014,17,D55,0,0,0,1,1,0,0,NO,0
739,January,Saturday,2014,21,D53,0,0,0,1,1,0,0,NO,0
740,January,Saturday,2014,20,D53,0,0,0,1,1,0,0,NO,0
741,January,Saturday,2014,14,D33,0,0,0,1,1,0,0,NO,0
742,January,Saturday,2014,14,D41,0,0,0,1,1,0,0,NO,0
743,January,Saturday,2014,16,D14,0,0,0,1,1,0,0,NO,0
744,January,Saturday,2014,18,D32,0,0,0,1,1,0,0,NO,0
745,January,Saturday,2014,10,D33,0,0,1,0,1,0,0,NO,0
746,January,Saturday,2014,17,D22,0,0,0,1,1,0,0,NO,0
747,January,Saturday,2014,9,D23,0,0,0,1,1,0,0,NO,0
748,January,Sunday,2014,14,NSA,0,1,0,0,1,0,0,NO,0
749,January,Sunday,2014,14,NSA,0,0,0,1,1,0,0,NO,0
750,January,Sunday,2014,20,D31,0,1,0,0,1,0,1,NO,0
751,January,Sunday,2014,3,D42,0,1,0,0,1,0,1,NO,0
752,January,Sunday,2014,4,NSA,0,0,0,1,1,0,0,NO,0
753,January,Sunday,2014,10,NSA,0,0,0,1,1,0,0,NO,0
754,January,Sunday,2014,10,D14,0,0,0,1,1,0,0,NO,0
755,January,Sunday,2014,13,NSA,0,0,1,0,1,0,0,NO,0
756,January,Sunday,2014,14,NSA,0,0,1,0,1,0,0,NO,0
757,January,Sunday,2014,15,NSA,0,0,0,1,1,0,0,NO,0
758,January,Sunday,2014,15,NSA,0,0,0,1,1,0,0,NO,0
759,January,Sunday,2014,16,D33,0,0,0,1,1,0,0,NO,0
760,January,Sunday,2014,13,NSA,0,0,0,1,1,0,0,NO,0
761,January,Sunday,2014,15,NSA,0,0,1,0,1,0,0,NO,0
762,January,Sunday,2014,15,NSA,0,0,0,1,1,0,0,NO,0
763,January,Sunday,2014,15,NSA,0,0,0,1,1,0,0,NO,0
764,January,Sunday,2014,15,NSA,0,0,0,1,1,0,0,NO,0
765,January,Sunday,2014,17,NSA,0,0,0,1,1,0,0,NO,0
766,January,Sunday,2014,16,NSA,0,0,0,1,1,0,0,NO,0
767,January,Sunday,2014,9,NSA,0,0,0,1,1,0,0,NO,0
768,January,Sunday,2014,18,NSA,0,0,0,1,1,0,0,NO,0
769,January,Sunday,2014,19,NSA,0,0,0,1,1,0,0,NO,0
770,January,Sunday,2014,14,NSA,0,0,0,1,1,0,0,NO,0
771,January,Sunday,2014,22,NSA,0,0,0,1,1,0,0,NO,0
772,January,Sunday,2014,23,NSA,0,0,0,1,1,0,0,NO,0
773,January,Sunday,2014,20,D32,0,0,0,1,1,0,0,NO,0
774,January,Sunday,2014,11,D31,0,1,0,0,1,0,1,NO,0
775,January,Sunday,2014,21,D12,0,0,0,1,1,0,0,NO,0
776,January,Sunday,2014,22,NSA,0,0,0,1,1,0,0,NO,0
777,January,Sunday,2014,2,D14,0,0,1,1,1,0,0,NO,0
778,January,Sunday,2014,19,D52,0,0,0,1,1,0,0,NO,0
779,January,Sunday,2014,21,NSA,0,0,0,1,1,0,0,NO,0
780,January,Sunday,2014,1,D22,0,0,0,1,1,0,0,NO,0
781,January,Sunday,2014,18,D32,0,0,0,1,1,0,0,NO,0
782,January,Sunday,2014,19,D22,0,0,0,1,1,0,0,NO,0
783,January,Sunday,2014,19,D32,0,0,1,0,1,0,0,NO,0
